gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	regulate
ANKFY1	0.0232107083333322	7.53553350716667	0.167069062273199	0.870062961141376	0.906490789244309	-7.11392339747769	unchanged
TTC19	0.013424697833333	8.41441473358334	0.166843753873263	0.870236442032003	0.906625411171809	-7.11396375939409	unchanged
GIPC3	0.0278885755000013	4.96273847025	0.166190782076059	0.870739250998233	0.907041882744942	-7.11408042699124	unchanged
GP6	0.0353677373333321	7.79681137033333	0.166142544452192	0.870776397836433	0.907041882744942	-7.11408902762682	unchanged
AC011476.3	0.0353677373333321	7.79681137033333	0.166142544452192	0.870776397836433	0.907041882744942	-7.11408902762682	unchanged
CISD3	0.0147013566666665	10.8127192266667	0.166094554300181	0.870813354420461	0.907041882744942	-7.11409758167259	unchanged
ZNF770	-0.0244270915833349	6.00771368254167	-0.166020834083269	0.870870126008203	0.907054883824848	-7.11411071720399	unchanged
MT4	0.0353357020000002	5.8546200635	0.165760050954671	0.871070959872233	0.907176834649541	-7.11415713717741	unchanged
MRC2	0.0530985516666669	2.92160100283333	0.16575376179145	0.871075803387853	0.907176834649541	-7.11415825576531	unchanged
SP7	0.0836040873333328	3.56118235816667	0.165576613489212	0.871212234041622	0.907240676682866	-7.11418974593213	unchanged
ROBO4	0.0247230626666664	3.36949343741667	0.165559125610602	0.871225702554781	0.907240676682866	-7.11419285278765	unchanged
AC244230.1	0.0095858182500006	4.91883200629167	0.165370851903552	0.871370706621977	0.907345539537222	-7.11422628036298	unchanged
NME7	0.0152196928333321	8.72213911991667	0.164832750283545	0.871785166940621	0.907730958307179	-7.11432161034335	unchanged
HOXA7	-0.0319549435000006	5.04558402608333	-0.164401300338229	0.872117509957359	0.908030839040504	-7.11439782250782	unchanged
RNF4	0.0186972109444437	7.01887703202778	0.163907680979145	0.872497772879093	0.908380579968676	-7.11448477249754	unchanged
SYT13	-0.0272619444999993	3.39998433658333	-0.163797688131199	0.872582511123454	0.908422622397739	-7.11450411203777	unchanged
AL355987.1	-0.0254193028888898	3.55632322088889	-0.163622282698506	0.872717646487456	0.908503165013603	-7.1145349260339	unchanged
COQ10B	-0.0306078756666688	7.72785071283333	-0.163582109638819	0.872748597093634	0.908503165013603	-7.11454197872916	unchanged
TP53TG3C	-0.0198735409166666	4.76956461745833	-0.163423089375617	0.872871113530074	0.908584518683401	-7.1145698790616	unchanged
SLC22A5	-0.0161434148333335	6.86966934675	-0.162816790339177	0.873338265375305	0.909024581972263	-7.11467600722776	unchanged
ASB10	0.0324169466666646	6.38530275233333	0.162683499406674	0.87344097237956	0.909075259315976	-7.11469928615944	unchanged
EIPR1	0.0121802735000003	9.37645898791667	0.162479956448974	0.873597816551207	0.909075259315976	-7.11473479780826	unchanged
AC008758.1	0.0249904498333322	9.75702876575	0.1624655792075	0.873608895439342	0.909075259315976	-7.11473730449716	unchanged
ZNF564	0.0249904498333322	9.75702876575	0.1624655792075	0.873608895439342	0.909075259315976	-7.11473730449716	unchanged
AC010422.6	0.0249904498333322	9.75702876575	0.1624655792075	0.873608895439342	0.909075259315976	-7.11473730449716	unchanged
RENBP	0.020737300333332	7.17885027266667	0.162361417312053	0.873689161879044	0.909085663675	-7.11475545864961	unchanged
MUC5AC	0.0348498343333326	3.26523684716667	0.162238018514016	0.873784254040483	0.909085663675	-7.11477695055911	unchanged
SIAH2	-0.0327689071666644	8.22849896075	-0.162222192720892	0.873796449679803	0.909085663675	-7.11477970570153	unchanged
SIAH2-AS1	-0.0327689071666644	8.22849896075	-0.162222192720892	0.873796449679803	0.909085663675	-7.11477970570153	unchanged
EID2B	0.0151800778333318	9.52750093441667	0.161760184465646	0.87415249639582	0.909409891607558	-7.11486001965862	unchanged
TTC14	0.017187385083334	6.378740492875	0.161621008908986	0.874259757690825	0.909429085610935	-7.11488416876806	unchanged
CCDC39	0.017187385083334	6.378740492875	0.161621008908986	0.874259757690825	0.909429085610935	-7.11488416876806	unchanged
FOXK2	-0.031605783583335	6.607990091125	-0.161496424483584	0.874355775948197	0.909460646983737	-7.11490576853509	unchanged
CLIC4	0.0204666785000001	7.66504035741667	0.161418160426668	0.874416095777745	0.909460646983737	-7.11491932904798	unchanged
ARID5A	0.0260857931666658	5.77535318591667	0.161408786790265	0.874423320300623	0.909460646983737	-7.11492095274311	unchanged
TNFAIP1	0.0302750621666661	9.32424004608333	0.16131997892826	0.874491767581129	0.90948564899764	-7.11493633132417	unchanged
CMYA5	-0.0227855796666665	3.11275328283333	-0.160782867622215	0.874905760330276	0.909829454294243	-7.11502916160182	unchanged
ACRBP	-0.0228464616666706	13.4412471558333	-0.160775817099271	0.874911194964396	0.909829454294243	-7.11503037811133	unchanged
FSBP	0.0492591075000002	4.29623184908333	0.160673824604621	0.874989812840282	0.909865009747092	-7.11504797013197	unchanged
RAD51B	0.0132684896666628	7.51179436066667	0.160151362385516	0.875392559077368	0.910237591891983	-7.11513791191799	unchanged
ZSCAN5A	-0.0174270890555563	5.26950616891667	-0.160062685865362	0.875460920047406	0.910262458372893	-7.1151531486104	unchanged
ZNF512B	-0.0357576580000005	7.15373065866667	-0.159995826512994	0.875512462796533	0.9102698364338	-7.11516463104864	unchanged
ALPI	-0.0195341908333337	2.81446637325	-0.159624928879668	0.875798403440267	0.910520904739158	-7.115228242326	unchanged
UNC5D	-0.0123637307222211	4.57991998569445	-0.159287116794142	0.876058852949728	0.910745447127433	-7.115286051298	unchanged
OR10J1	-0.0172622881666653	4.72172852458333	-0.159035991888037	0.876252477380021	0.910900499301702	-7.11532894667232	unchanged
CEBPB	-0.0235089518333345	5.82124344025	-0.15884644069882	0.8763986322589	0.910959954761319	-7.11536127982579	unchanged
CEBPB-AS1	-0.0235089518333345	5.82124344025	-0.15884644069882	0.8763986322589	0.910959954761319	-7.11536127982579	unchanged
VAT1	-0.0200058269999994	6.16351212766667	-0.158749232246214	0.876473587415992	0.910991629632537	-7.11537784649742	unchanged
PRAMEF13	-0.0276613521666667	2.98416427458333	-0.158350475301256	0.876781072605672	0.911264976755349	-7.11544569864236	unchanged
SMPDL3B	0.0254748633333337	4.76597496733333	0.158222042269947	0.87688011297815	0.911275420601437	-7.11546751651592	unchanged
AL512288.1	0.0254748633333337	4.76597496733333	0.158222042269947	0.87688011297815	0.911275420601437	-7.11546751651592	unchanged
AGFG2	-0.0180126509999985	6.69884471633333	-0.158003272878805	0.877048820704126	0.911404498072889	-7.11550463990698	unchanged
CSH1	-0.0240754920833339	5.03374713320833	-0.157943352236735	0.877095030622621	0.911406272624246	-7.11551479902973	unchanged
DNAJC6	-0.0176503086666671	5.59158367091667	-0.157695238111053	0.877286377615046	0.911429354395453	-7.11555682418814	unchanged
ANKRD6	0.0127514703333356	6.7377583745	0.157693770518943	0.877287509454305	0.911429354395453	-7.1155570725707	unchanged
IL37	-0.0342717411666658	3.54534389491667	-0.157669729942312	0.877306050115133	0.911429354395453	-7.11556114098938	unchanged
C16orf89	0.0274244696666672	6.151538619	0.157644366584243	0.877325611018549	0.911429354395453	-7.11556543259446	unchanged
HCRT	-0.0506654791666672	3.52551431491667	-0.157626020092767	0.877339760378514	0.911429354395453	-7.11556853648259	unchanged
AC093110.1	-0.0360055436666649	8.5618051585	-0.156997562521612	0.877824472204055	0.911840393119246	-7.11567464267835	unchanged
SPTBN1	-0.0360055436666649	8.5618051585	-0.156997562521612	0.877824472204055	0.911840393119246	-7.11567464267835	unchanged
OR56B1	0.0171296415000004	4.61295353775	0.156718231629087	0.878039928938179	0.91201794109925	-7.11572166823899	unchanged
AP000787.1	0.0218215844999996	7.45033794025	0.156444633254493	0.878250973876453	0.912144629291027	-7.11576764787287	unchanged
SESN3	0.0218215844999996	7.45033794025	0.156444633254493	0.878250973876453	0.912144629291027	-7.11576764787287	unchanged
TPPP2	-0.00881389877777972	3.83768149538889	-0.156300535299508	0.878362130302681	0.912213814837673	-7.11579183211659	unchanged
ATG4D	0.0273770561666664	7.80304911391667	0.156189189835942	0.878448023476509	0.912255490728205	-7.11581050424334	unchanged
GPRC5C	-0.0146126913333333	6.52269324583333	-0.156133029165361	0.87849134707723	0.912255490728205	-7.11581991710383	unchanged
RUNDC3B	-0.103560522500001	4.65155112608333	-0.155973044061007	0.87861476542332	0.912337392682127	-7.11584671307088	unchanged
PHF7	0.0205449418333332	7.36860706075	0.155641967508943	0.878870180514915	0.912531451878765	-7.11590207831359	unchanged
PASD1	-0.0291125411666671	3.97030925358333	-0.155572146895377	0.878924046726766	0.912531451878765	-7.11591373930836	unchanged
FOXN1	-0.043894362333333	4.09662879933333	-0.155557530556192	0.878935323230494	0.912531451878765	-7.1159161797767	unchanged
MIEF2	-0.0213230830000013	4.26311825166667	-0.155377123762026	0.879074509327691	0.912629692859082	-7.11594628322393	unchanged
FOLR2	-0.092022899333335	8.22668947416667	-0.155314346600164	0.879122943681533	0.9126337128243	-7.11595675032886	unchanged
AL022311.1	0.0114884566666653	15.0555694266667	0.155189483995035	0.879219280224823	0.912635002493388	-7.11597755668222	unchanged
EIF3L	0.0114884566666653	15.0555694266667	0.155189483995035	0.879219280224823	0.912635002493388	-7.11597755668222	unchanged
COL14A1	-0.0165913676666669	6.75512763483333	-0.155131832233022	0.879263761568401	0.912635002493388	-7.11598715780064	unchanged
TTC25	0.053571026333334	3.0495852985	0.155075664488824	0.879307098328032	0.912635002493388	-7.11599650835883	unchanged
TMEM38A	-0.0478842646666662	7.41861724766667	-0.155023952878501	0.87934699727549	0.912635002493388	-7.1160051140976	unchanged
EIF3J	-0.0350511465000007	10.28819556575	-0.154845351732406	0.87948480259757	0.912731770406315	-7.11603481454189	unchanged
RELT	-0.0340854053333319	3.92607236516667	-0.154776543294217	0.879537895007275	0.912740617671599	-7.11604624792845	unchanged
SNTB1	0.0188091816666702	12.0718651158333	0.15451884967422	0.879736736150449	0.912865717729955	-7.11608902198627	unchanged
AL662899.1	-0.0101557982500005	5.56593868033333	-0.154504781901315	0.87974759134942	0.912865717729955	-7.11609135502465	unchanged
PIMREG	0.0214155796666669	4.68631420016667	0.154384497722718	0.879840407983264	0.912915774419761	-7.11611129464706	unchanged
XKR9	-0.0354530633333336	4.26976485116667	-0.154282091646159	0.87991943054398	0.912946830957786	-7.1161282584091	unchanged
MICU3	-0.0167312869999998	5.78156700083333	-0.154230173327142	0.879959494292319	0.912946830957786	-7.11613685449472	unchanged
NKAPL	0.0191441716666647	7.526861697	0.153599873518688	0.880445904612133	0.913405203710881	-7.11624098299847	unchanged
NRAP	0.0134419818333358	7.06169732925	0.153376369908431	0.880618397397712	0.913537877555726	-7.11627780483678	unchanged
AL450992.1	-0.0432208583333296	15.1294781391667	-0.15284566634019	0.881028002648994	0.913916501760188	-7.11636502336454	unchanged
TMEM198	-0.0189948308333339	5.33320158558333	-0.152259443886059	0.881480499953269	0.914272801639218	-7.11646101609831	unchanged
CPA6	-0.0197275523333325	5.0018736045	-0.15224957862439	0.881488115191109	0.914272801639218	-7.11646262837088	unchanged
SGCD	0.054850872166667	4.01921610541667	0.152227177411435	0.881505407283594	0.914272801639218	-7.11646628899846	unchanged
WSCD2	-0.0288460956666663	3.60906911133333	-0.151704742233413	0.881908706948179	0.91458310920959	-7.11655150900548	unchanged
AC068234.2	-0.0207645075000009	8.49146664641667	-0.151666065038831	0.881938565614267	0.91458310920959	-7.11655780645438	unchanged
ITGB3	-0.0207645075000009	8.49146664641667	-0.151666065038831	0.881938565614267	0.91458310920959	-7.11655780645438	unchanged
SCN11A	0.0155272548333327	4.57840781841667	0.151095894351219	0.882378757424855	0.914993263395495	-7.11665045644971	unchanged
PYURF	0.0120366441666651	12.4525202879167	0.150872745400635	0.882551047420349	0.915112166340558	-7.11668662242708	unchanged
AL162417.1	-0.016955365416667	8.52650660920833	-0.150831635365429	0.882582788552671	0.915112166340558	-7.11669327936353	unchanged
HGD	-0.0345666148333343	10.13117500475	-0.150238489602676	0.883040781101754	0.915500335372324	-7.11678912613058	unchanged
C4orf51	0.0154349933333311	7.12265575	0.150231000906736	0.883046563718012	0.915500335372324	-7.11679033382816	unchanged
SLC2A4	-0.0400430711666679	4.58595690775	-0.150083245045676	0.883160659177533	0.91557227537109	-7.11681415006313	unchanged
AC092118.1	-0.0203955524166677	4.61201536920833	-0.149781371594599	0.883393771047802	0.915741964665308	-7.11686273537761	unchanged
ZBED6CL	0.0175141733333302	12.0082810266667	0.149755475056239	0.883413769330688	0.915741964665308	-7.11686689878211	unchanged
TGM2	-0.0212149271666675	7.16327679675	-0.149360494371481	0.883718798676992	0.916011792534912	-7.1169303112064	unchanged
MATN2	-0.0270873165000003	5.10447377391667	-0.149231915675185	0.883818099566428	0.916068357665897	-7.11695091795579	unchanged
FZD5	-0.0203134241666678	8.42408529258333	-0.148953395750292	0.884033206612555	0.916244942885887	-7.11699549450056	unchanged
ERCC3	-0.0142462666666674	12.118050085	-0.148730208793637	0.884205585752771	0.916377227681633	-7.11703115523597	unchanged
RASL12	0.0200544088333334	5.36901460841667	0.148625799797288	0.884286228488768	0.916414429685759	-7.11704781937799	unchanged
DOCK3	-0.029109808333331	10.8629570541667	-0.148510926802602	0.88437495490109	0.916460004876503	-7.11706614014982	unchanged
CDK17	0.0287042538333298	7.76643862008333	0.148066454088811	0.884718275257983	0.916743290712663	-7.11713689489912	unchanged
LMO2	-0.0211123499999992	8.46013444258333	-0.147982544334808	0.884783091711776	0.916743290712663	-7.11715022861883	unchanged
CRIPT	0.0155024271666662	10.1405622560833	0.147940702502935	0.884815412941391	0.916743290712663	-7.11715687470119	unchanged
CYP4A22	-0.0459716584999987	3.75630771475	-0.147873586182138	0.88486725820737	0.916743290712663	-7.11716753142753	unchanged
EDRF1-AS1	0.0342744643333335	7.28554192016667	0.147809322910849	0.884916900102472	0.916743290712663	-7.1171777306314	unchanged
AL158835.3	0.0342744643333335	7.28554192016667	0.147809322910849	0.884916900102472	0.916743290712663	-7.1171777306314	unchanged
HILS1	0.0138211636666661	6.5059912345	0.147600080257579	0.885078538755336	0.916749223644071	-7.11721090886076	unchanged
SGCA	0.0138211636666661	6.5059912345	0.147600080257579	0.885078538755336	0.916749223644071	-7.11721090886076	unchanged
AC009690.2	0.0122141590000009	8.3866263	0.147570124745513	0.885101679644248	0.916749223644071	-7.11721565487683	unchanged
AC009690.1	0.0122141590000009	8.3866263	0.147570124745513	0.885101679644248	0.916749223644071	-7.11721565487683	unchanged
CHL1	0.0447448411666675	4.22047730408333	0.147086458123411	0.885475331522961	0.917043302441054	-7.11729215196803	unchanged
AL162231.2	0.00907861961111234	4.01281915613889	0.147072505009788	0.885486111289918	0.917043302441054	-7.1172943550898	unchanged
SLC16A14	0.0503155156666679	4.11501826283333	0.147028719406806	0.885519938919643	0.917043302441054	-7.11730126724943	unchanged
SNX27	-0.0186367525000009	9.41223601325	-0.146697090861549	0.885776154231075	0.917223716925751	-7.11735355278815	unchanged
Z94721.2	-0.0189641794999993	8.1292624445	-0.146687292938084	0.885783724285034	0.917223716925751	-7.11735509576854	unchanged
ICA1L	-0.0243355686666691	7.73866049633333	-0.146280679947661	0.886097891237044	0.917502644852352	-7.11741903876074	unchanged
GFRA4	-0.0210790011666679	5.14586193475	-0.146169320446805	0.88618393597419	0.917545349279647	-7.11743652003893	unchanged
LRRCC1	-0.0246450096666671	9.31154981383333	-0.145760651708609	0.886499717176491	0.917825904037943	-7.1175005594177	unchanged
SFTPC	0.0279729771666677	4.60464498208333	0.145560658272569	0.886654260918069	0.917939503771209	-7.11753183376036	unchanged
RTL9	-0.0423496136666675	4.3755429455	-0.145494179928185	0.886705632741128	0.917946285120472	-7.11754221995854	unchanged
PHLDA1	-0.0196589911666658	4.09486118975	-0.14542264836651	0.886760910089299	0.917957108705461	-7.11755339036197	unchanged
FAM107B	-0.0182674559999985	9.70695962416667	-0.145260744607734	0.886886026531881	0.918040223572046	-7.11757865311509	unchanged
FLVCR2	-0.0140636613333385	8.94156296233333	-0.144503754046356	0.887471057954589	0.918599376675932	-7.11769639851442	unchanged
CMTM2	0.0521424711666665	8.35621889225	0.144369788340902	0.887574599015887	0.918660119666719	-7.11771717223762	unchanged
MYL3	-0.0220646483333322	6.63673783983333	-0.144307767919703	0.887622534854264	0.918663306742234	-7.11772678308511	unchanged
CPM	0.0278823386666662	9.98524428916667	0.143883609453863	0.88795038109041	0.918956177913568	-7.11779240147825	unchanged
IGSF8	-0.0236805828333333	4.41005115125	-0.143569594564177	0.888193107610091	0.919100425214538	-7.11784085637563	unchanged
MTRNR2L4	-0.0431291406666667	3.30057445983333	-0.143434880550283	0.888297242169692	0.919100425214538	-7.11786161143795	unchanged
IRX5	-0.0224855270000006	4.66885354066667	-0.143427331618402	0.888303077593509	0.919100425214538	-7.11786277390908	unchanged
CEP162	-0.00990464716666839	7.83298117041667	-0.143353318100094	0.888360291379953	0.919100425214538	-7.1178741681302	unchanged
VDAC1P8	-0.0168727633333337	12.4932819266667	-0.143276214636637	0.888419894447325	0.919100425214538	-7.11788603180816	unchanged
FUCA2	-0.0168727633333337	12.4932819266667	-0.143276214636637	0.888419894447325	0.919100425214538	-7.11788603180816	unchanged
CCDC85A	0.0122779536666684	5.85962129933333	0.143238841621381	0.888448785057237	0.919100425214538	-7.11789177999271	unchanged
AC007744.1	0.0122779536666684	5.85962129933333	0.143238841621381	0.888448785057237	0.919100425214538	-7.11789177999271	unchanged
PRTG	-0.0179996534999995	2.77847804741667	-0.143144864479048	0.888521433317846	0.919129152154233	-7.11790622761338	unchanged
ACTL6B	0.0328958048333332	6.94202013841667	0.143050488371871	0.888594391057616	0.919158196315975	-7.11792072705895	unchanged
FAU	-0.0219848983333346	13.5720629291667	-0.142155676776036	0.889286180695873	0.919779055530411	-7.11805772761707	unchanged
KLHL24	0.0362502940000002	9.2747127355	0.142148617862519	0.889291638405837	0.919779055530411	-7.11805880496931	unchanged
CLASP1	0.0189272471666664	6.15339142525	0.14209786178226	0.889330881441477	0.919779055530411	-7.11806654994226	unchanged
PLEKHG6	-0.019477531833334	4.94494753175	-0.142041770511782	0.88937424983734	0.919779055530411	-7.11807510581608	unchanged
FBXO32	0.0293407933333345	12.36691921	0.141589075568975	0.88972427612722	0.920094585694075	-7.11814403433931	unchanged
LAT2	0.0199876268333323	9.76740373075	0.141381613887956	0.889884694777351	0.920214014089379	-7.11817554972121	unchanged
METTL24	0.0268670841666645	3.86658260225	0.141101097690296	0.89010161053039	0.920391850129374	-7.11821808952882	unchanged
ACKR4	-0.0166846174999993	4.43341837458333	-0.140787628187187	0.890344019177619	0.920596027301339	-7.11826552702027	unchanged
LETM2	0.0146552344999993	5.07065714658333	0.140365313523243	0.890670616991186	0.920887229199288	-7.118329269833	unchanged
SMAD6	0.0118631538333318	5.45179408575	0.139313722833849	0.891483957332419	0.921681631892975	-7.11848716414554	unchanged
ZNF799	-0.0165272688333342	9.77098925558333	-0.139007711257997	0.891720662583678	0.921879816744762	-7.11853288887623	unchanged
ALK	0.018477528666665	5.83397789816667	0.138739493421295	0.891928142671886	0.922047769517956	-7.11857288398346	unchanged
AL121988.1	0.0192745722500014	4.832201456125	0.138393002469793	0.892196183328797	0.922271602164668	-7.11862443674387	unchanged
LCN10	-0.0287550695000003	3.4175234	-0.13834317646894	0.892234729184012	0.922271602164668	-7.1186318395524	unchanged
CHMP1B	-0.0201176850000007	11.8999472041667	-0.137810692707016	0.892646681457378	0.922650854761638	-7.11871078642543	unchanged
KIF24	-0.0374816118333348	3.18006915291667	-0.137679791110044	0.892747957553562	0.922673305998149	-7.11873014762517	unchanged
TRIM47	-0.0331200161666683	9.33804080541667	-0.137666155339786	0.89275850740524	0.922673305998149	-7.11873216338968	unchanged
CENPH	-0.0232217936666697	9.27967482233333	-0.136819950499491	0.893413248957011	0.923295099316974	-7.11885686772189	unchanged
ITGA7	-0.0305419425000046	9.28211729475	-0.136772059476153	0.893450306555849	0.923295099316974	-7.11886390245461	unchanged
ZNF579	-0.0289884450000013	12.4663451191667	-0.136644620639693	0.893548918740888	0.923340893298107	-7.11888261004009	unchanged
WDR19	-0.0135455828333289	9.08031762075	-0.136559488797556	0.893614794803237	0.923340893298107	-7.11889509741747	unchanged
AC011444.1	-0.00864622091666778	4.80590475270833	-0.136540000379905	0.893629875295986	0.923340893298107	-7.11889795494193	unchanged
ADAMTS12	0.0453039051666666	4.12259676191667	0.135309714253549	0.894581980645075	0.924278022581532	-7.11907752486563	unchanged
SLC25A53	-0.0202719105000018	3.94323504475	-0.134489022233242	0.895217200810069	0.924887669504626	-7.11919641031139	unchanged
AC231759.2	-0.0490480895000016	3.24196577775	-0.13408553412776	0.895529530648379	0.925070351441481	-7.11925459518455	unchanged
AC239585.1	-0.0490480895000016	3.24196577775	-0.13408553412776	0.895529530648379	0.925070351441481	-7.11925459518455	unchanged
AC245177.1	-0.0490480895000016	3.24196577775	-0.13408553412776	0.895529530648379	0.925070351441481	-7.11925459518455	unchanged
GINS4	-0.0238788793333349	7.38025268966667	-0.133705153029329	0.895823990666177	0.925190885145574	-7.11930928829968	unchanged
AC009630.1	-0.0238788793333349	7.38025268966667	-0.133705153029329	0.895823990666177	0.925190885145574	-7.11930928829968	unchanged
AC009630.2	-0.0238788793333349	7.38025268966667	-0.133705153029329	0.895823990666177	0.925190885145574	-7.11930928829968	unchanged
OARD1	0.00706158199999951	6.90349410275	0.133701373406828	0.895826916622887	0.925190885145574	-7.11930983097558	unchanged
RAG2	0.014195121083334	3.033843401125	0.133210081751724	0.89620725869852	0.925537020732474	-7.11938024012233	unchanged
AC020637.1	0.0329887111666669	3.86599888925	0.132967838012815	0.896394805857854	0.925684027025457	-7.119414861997	unchanged
CTSZ	-0.0182094963333359	8.56176950433333	-0.132872216746045	0.896468838452218	0.92571380081185	-7.1194285110499	unchanged
ACTG2	0.0194493380000003	5.03093627416667	0.132752778157283	0.89656131249505	0.925762613688546	-7.11944554605368	unchanged
AC009501.3	-0.0295975380000009	9.313499592	-0.132481599660578	0.896771275410603	0.925874618477209	-7.11948416634588	unchanged
TRAF3IP2	0.018137209999999	11.9841628983333	0.132437513355619	0.89680541048498	0.925874618477209	-7.11949043752184	unchanged
TRAF3IP2-AS1	0.018137209999999	11.9841628983333	0.132437513355619	0.89680541048498	0.925874618477209	-7.11949043752184	unchanged
NSD1	0.0188995226666675	5.555687659	0.132373748274133	0.896854782792325	0.925878916805465	-7.11949950427674	unchanged
TMEM198B	-0.0201480268333309	8.50940326975	-0.132122124851174	0.897049615274563	0.92600636577373	-7.11953524011472	unchanged
MS4A4A	-0.0711470451666649	9.43645029083333	-0.13209752050239	0.897068666843301	0.92600636577373	-7.11953873081288	unchanged
CLN3	-0.014130501833332	10.08915248175	-0.132031036882755	0.897120146583532	0.926012832116866	-7.11954815981564	unchanged
DCAF12L2	0.0343804835000014	6.78828407275	0.131875489964093	0.897240591917693	0.92609048092301	-7.11957020168091	unchanged
AHCYL2	0.0111425411666666	10.3238379464167	0.131312612369399	0.897676469709085	0.926489101381031	-7.11964974805914	unchanged
TNNT1	-0.053699125333333	8.02099086916667	-0.131259924171734	0.897717271865487	0.926489101381031	-7.11965717663814	unchanged
LINC00571	0.0162168561666665	6.39003373075	0.131042005565743	0.897886032992876	0.926616576250648	-7.11968786969729	unchanged
KIAA1217	0.0117296102499997	5.172342402375	0.130624135362016	0.898209655749785	0.92690384711053	-7.11974658297177	unchanged
COLEC12	0.0600464604999988	6.30195118425	0.129671311834763	0.898947648478262	0.927565201182198	-7.11987976107567	unchanged
CD38	-0.0201200760000013	8.86023539716667	-0.129636875211756	0.898974322609377	0.927565201182198	-7.1198845561482	unchanged
DMBT1	-0.0564901653333338	3.87770115766667	-0.129621270207902	0.898986410071555	0.927565201182198	-7.11988672862386	unchanged
C10orf53	-0.0152104300000007	4.1670343965	-0.129080057611905	0.899405643649442	0.927951011684664	-7.11996191302913	unchanged
NOTCH1	-0.012508535000002	13.9969770541667	-0.128904578487368	0.899541579921206	0.928044509434603	-7.1199862229667	unchanged
PRTN3	-0.0140902961666676	5.53856790441667	-0.12876592128404	0.899648994155363	0.928074889701887	-7.12000540846714	unchanged
ZNF106	0.0164614633333304	12.0186994833333	0.128749572301298	0.899661659436112	0.928074889701887	-7.1200076692602	unchanged
CRYAA2	-0.0146829950000003	5.15089395	-0.128495905626811	0.899858174413258	0.928184105363058	-7.12004271047263	unchanged
CRYAA	-0.0146829950000003	5.15089395	-0.128495905626811	0.899858174413258	0.928184105363058	-7.12004271047263	unchanged
GAGE1	0.00940162105555675	2.86800385752778	0.128272422739089	0.900031311818571	0.928315938056221	-7.12007352502688	unchanged
ATP6V0A1	-0.0343018454999999	4.82404614858333	-0.128032364352798	0.900217296624956	0.928375208380112	-7.12010656547254	unchanged
FOXD4L6	-0.0328033371666647	7.04412092041667	-0.127964210880295	0.900270099532667	0.928375208380112	-7.12011593452904	unchanged
FOXD4L3	-0.0328033371666647	7.04412092041667	-0.127964210880295	0.900270099532667	0.928375208380112	-7.12011593452904	unchanged
FOXD4L1	-0.0328033371666647	7.04412092041667	-0.127964210880295	0.900270099532667	0.928375208380112	-7.12011593452904	unchanged
UPRT	-0.0131984964999994	9.84092035558333	-0.127464708780637	0.900657111324186	0.928688356288075	-7.12018444921995	unchanged
CSMD3	-0.0168353411666669	7.39039496091667	-0.127455224961076	0.900664459599304	0.928688356288075	-7.12018574749208	unchanged
ITFG2	-0.00850618872221798	6.28140219463889	-0.126872710784392	0.901115822964747	0.929097716998236	-7.12026530513745	unchanged
ARID3A	-0.0189605730000029	9.75234610416667	-0.126825766200934	0.901152199729149	0.929097716998236	-7.12027170083001	unchanged
BICDL2	0.0174657806666652	6.34971551766667	0.126572269359805	0.901348635270242	0.929253463394641	-7.12030619624642	unchanged
ATPAF1	-0.0158673694999996	6.65989420841667	-0.126265753741527	0.90158616433463	0.929451557715354	-7.12034781443134	unchanged
C16orf90	-0.0105991363333322	5.84065736	-0.125531600846123	0.902155123989098	0.929991289036932	-7.12044708729052	unchanged
KALRN	-0.019554046333333	6.008475829	-0.125220074237592	0.902396570506663	0.930160015403198	-7.12048903773462	unchanged
GNG12-AS1	0.019005738888886	6.49303445294444	0.125203216798518	0.902409636037409	0.930160015403198	-7.12049130480691	unchanged
TNRC18	0.017249006250001	5.96511205754167	0.124829555558668	0.902699253652658	0.93041171186746	-7.12054147846792	unchanged
DEFB127	0.0125211040000002	5.21689651883333	0.123988979483871	0.903350821250659	0.93103642590778	-7.12065380076858	unchanged
INAVA	0.0145990816666686	10.8811580425	0.12353356629822	0.903703862791498	0.93135341736966	-7.12071433936951	unchanged
TAF3	0.0221235559999995	7.75514173716667	0.123295434733777	0.903888473672893	0.931496801732041	-7.12074590600143	unchanged
CCNY	-0.0122822255000017	9.57827796775	-0.123118610546581	0.904025559959292	0.931591197945371	-7.12076930644351	unchanged
SLC35B2	-0.0126483098333345	6.75092154775	-0.122931764671503	0.904170419253554	0.931693594279889	-7.12079399672762	unchanged
NUDT5	0.00752304166666562	12.7215386908333	0.12280013440034	0.904272472733241	0.931751873695752	-7.1208113682252	unchanged
LGR6	-0.0154248106666657	5.3548380225	-0.122286020421332	0.904671084438503	0.932115702032527	-7.12087903897389	unchanged
AL590708.1	-0.0143892361666662	5.28889559158333	-0.122140517939199	0.904783902852236	0.932185045297002	-7.12089813946134	unchanged
RCOR2	-0.0166755783333326	10.077523986	-0.121958194646134	0.904925274116222	0.9322695422741	-7.12092204149064	unchanged
ZNF607	-0.00859377499999958	11.8055518625	-0.121830918959314	0.905023964150105	0.9322695422741	-7.12093870583544	unchanged
AC093227.2	-0.00859377499999958	11.8055518625	-0.121830918959314	0.905023964150105	0.9322695422741	-7.12093870583544	unchanged
AC018616.1	-0.0161255326666687	3.20983775	-0.121799921459907	0.905047999975276	0.9322695422741	-7.12094276174351	unchanged
