"","GSM4861833","GSM4861834","GSM4861835","GSM4861836","GSM4861837","GSM4861838","GSM4861839","GSM4861840","GSM4861841","GSM4861842","GSM4861843","GSM4861844"
"F7",4.352398266,4.197920473,4.551540684,4.307921706,4.416050441,4.39011366,3.942333156,3.73690048,3.93091233,3.96282167,3.970307078,4.709686399
"F10",5.149616404,5.485141272,5.31305956,5.571192534,5.172243626,5.18819176,5.38752008,5.021132567,4.899489325,4.610538128,4.875207324,4.841697716
"PROZ",2.664108776,2.678471694,2.677495804,2.670737248,2.672580155,2.693037319,2.782606039,2.700919527,2.733045401,2.624655808,2.629271675,3.990744594
"MCL1",13.49368994,13.71746659,13.45489494,13.41275737,13.53508635,13.68934753,13.66619972,13.65611071,13.70560038,14.17025773,14.12078468,14.07663028
"CUL4A",7.907882639,7.986641661,8.206708463,8.250760226,7.995860823,7.85640533,7.712165816,7.865095974,7.820657757,7.780357336,7.696526401,7.924077974
"LAMP1",10.88491931,10.76997662,10.95709974,10.82679365,10.87407125,10.96685927,10.53468909,10.68029219,10.65208087,10.7493374,10.7493374,10.7493374
"TMCO3",6.436371312,6.73479487,7.069859833,6.679889121,6.869251528,6.835307299,6.23456585,6.053047891,6.160893936,6.403577944,6.321963144,6.088525333
"TFDP1",6.746076697,6.834857906,6.561708308,6.730051825,6.823116295,6.795674207,6.398593848,6.335703881,6.456388096,6.298318666,6.245783065,6.259157498
"ENSA",9.034135342,9.208723008,9.310298646,9.373601179,9.211052996,8.925402707,9.174827168,9.519044912,9.551741406,9.958824706,10.05651156,10.10167502
"GRK1",2.819438756,2.677272949,2.854581801,2.775081002,2.776939056,2.797564358,2.88815436,2.805796468,2.838186383,3.244958705,3.315779986,3.15391693
"TMEM255B",6.265828917,5.982802213,6.12928833,6.109008593,6.047937287,6.258881304,5.911680145,5.883884507,5.823928314,5.90065436,5.762143971,6.248903572
"GAS6",9.883265231,10.02427422,8.155383623,9.147154896,9.326435123,9.518838899,10.32886361,9.636100359,7.899092242,9.694345087,10.08713434,9.012737698
"CDC16",11.55527838,11.55214442,11.5757581,11.24009111,11.6345595,11.83874035,11.8061529,11.68619008,11.7317813,10.99804467,10.97083318,11.0004808
"UPF3A",10.78926276,10.5685251,10.25273869,10.51202198,10.59750923,10.5457817,10.640117,10.78502998,10.79035878,10.10570167,10.05736665,10.15144274
"CHAMP1",5.948370259,5.852125128,5.959276006,5.734522348,5.99550682,6.08499817,5.791176423,5.43289037,5.671876456,5.703329568,5.793984936,6.028315224
"GOLPH3L",8.456123252,7.924430436,8.357355643,8.263110606,8.291470072,8.388180051,7.150743749,6.982675146,6.741798913,6.826754103,6.851560392,7.209681357
"HORMAD1",6.448494074,6.446860174,6.091911762,6.238804729,6.281660731,6.491136734,6.839617346,6.837625514,6.450342223,7.440146312,7.509892085,7.595437009
"TTC5",9.760086429,9.320330409,9.186695517,9.421138978,9.444836326,9.506387416,9.021569086,9.096832707,9.190656724,8.932674781,8.788650183,8.765646961
"CCNB1IP1",10.91346173,10.93651867,10.53802595,10.86445263,10.7926834,10.73661462,11.38969069,11.14903181,11.13328031,10.77810404,10.88995522,10.66445524
"TEP1",11.97844771,11.73754493,11.43208257,11.37725846,11.77002486,12.01539145,11.89109484,11.60285106,11.44661965,11.45596803,11.55203384,11.36152211
"KLHL33",5.465342372,4.783815128,5.331316463,4.970371458,5.137321095,5.463484263,5.635338707,5.579297578,5.414265785,4.775256087,4.767814177,5.247770799
"OSGEP",12.42546345,12.3620771,12.42042209,12.29883054,12.40983425,12.47456175,13.09238745,12.85304329,12.34038631,12.57822253,12.46801012,12.69046738
"PIP4P1",6.271001029,6.308897391,6.127090278,6.276761217,6.351223086,6.253699961,6.506018467,6.365476171,6.357059673,5.603592525,5.633801516,5.704273076
"RNASE9",2.824993017,2.885762993,2.759165217,2.812267694,2.814125266,2.834745223,2.913682788,2.83134624,2.863727761,3.121865776,3.125802258,2.765193344
"RNASE11",2.9157186695,2.742392251,2.9995487845,2.86483724,2.86671172,2.887519363,3.0099899225,2.9269039325,2.9595801965,3.317854244,3.1450293915,5.7311695585
"AL163195.3",2.9157186695,2.742392251,2.9995487845,2.86483724,2.86671172,2.887519363,3.0099899225,2.9269039325,2.9595801965,3.317854244,3.1450293915,5.7311695585
"CTSS",14.65542378,14.32265181,14.31784024,14.3188496,14.40393951,14.5234919,13.9127095,14.30892526,14.25073864,15.57483044,15.47939275,15.57483044
"RNASE12",3.163892281,2.802875483,3.318164511,3.06310857,3.065014623,3.086172739,3.176960354,3.092474907,3.125701553,3.950639268,3.600373696,3.491472685
"AL163195.2",3.163892281,2.802875483,3.318164511,3.06310857,3.065014623,3.086172739,3.176960354,3.092474907,3.125701553,3.950639268,3.600373696,3.491472685
"RNASE1",4.794635508,4.789901377,4.8962501,5.02124384,4.659526357,4.818964258,4.455523005,5.468738179,6.153690181,4.732662122,5.278919346,4.64807538
"CTSK",6.942546751,6.7772885,6.922477639,7.078524542,6.914079826,6.753594172,6.771081101,6.81830904,6.974710284,6.703503139,6.972293052,6.702544664
"ARNT",12.29044189,12.26677423,12.46772865,12.30995597,12.33858272,12.39212674,12.21622546,12.20322411,11.91866318,12.14700684,12.06576924,12.43759303
"ZNF219",6.236496707,6.355947012,6.683951488,6.546628831,6.357190199,6.2495780315,6.175197237,6.381462995,6.3342232965,7.299708058,7.142518182,7.130331806
"C2orf88",9.34211049033333,9.41967517633333,9.87347386566667,9.870434147,9.37955129166667,9.37007030033333,9.27641982966667,9.69857293066667,9.31013273633333,9.43495564833333,9.36550311933333,9.735053783
"HNRNPC",12.98754776,13.23281882,13.38204988,13.28084135,13.18486592,13.19454754,12.60469642,12.89724753,13.14321828,13.33407138,13.38655773,13.22554978
"SUPT16H",11.33048515,11.43789537,11.51525345,11.57757415,11.45132698,11.2634195,11.34337778,11.33010399,11.40906781,11.46367356,11.54104067,11.43950746
"CHD8",11.54223358,11.55368602,11.6108225,11.61799075,11.59612303,11.54359602,11.25983872,11.43874802,11.745483,11.48049607,11.52713744,11.43807735
"RAB2B",8.749688597,9.291063532,8.779531038,8.966112864,8.837931889,8.826404102,9.870470038,9.709914753,9.577966175,9.34948103,9.561008396,9.318215317
"METTL3",11.87618678,11.98433316,12.25199207,11.99820057,12.10012368,12.10553405,11.20926102,11.16081212,11.22434398,11.26126961,11.18872281,11.35244607
"SALL2",3.092843293,3.337555384,3.121958301,2.767159432,3.344960089,3.44635734,2.847521837,2.765347922,2.797665482,3.27120349,3.450826084,3.187408109
"OR10G3",3.347964932,3.305492124,3.959680055,3.474627221,3.47649029,3.497171271,3.627026103,3.544445882,3.576923236,4.666425344,4.704452622,5.303256976
"DAD1",13.23343068,13.28195895,13.37672849,13.25266426,13.31885174,13.34497396,13.2490362,13.15377719,13.36075814,13.11612248,13.46948648,13.32921193
"OR6J1",4.265424925,4.347843543,4.344820004,4.607776061,4.216442303,4.22856221,3.999751746,4.324660442,4.741763426,4.028837065,3.546590173,2.998114696
"CERS2",9.8031323375,9.9887634255,9.6922373325,9.748068512,9.8755132935,9.989236234,9.8185297945,9.61663906,9.457673287,9.680096635,9.5533760185,9.644128828
"RBM23",7.199487443,7.674928246,7.772464882,7.550600806,7.570330839,7.546701942,6.971983697,7.139101977,7.316895307,7.693678152,7.629691453,7.656536088
"PRMT5-AS1",7.412246848,7.307871598,7.615632682,7.465882129,7.41850343,7.665490395,7.092924344,6.948480656,6.995495921,6.928244431,6.964039172,7.004383085
"PRMT5",7.412246848,7.307871598,7.615632682,7.465882129,7.41850343,7.665490395,7.092924344,6.948480656,6.995495921,6.928244431,6.964039172,7.004383085
"AJUBA",2.597915986,2.595383327,2.902313394,2.693767463,2.695616834,2.716145746,2.807592327,4.235818668,2.757857868,2.649088128,2.653720183,2.659758512
"C14orf93",11.17903762,11.15375208,10.80348577,11.11217126,11.06166149,10.97576108,11.72343798,11.39148401,11.19899651,11.0953607,11.18948977,11.2003347
"AL132780.2",11.17903762,11.15375208,10.80348577,11.11217126,11.06166149,10.97576108,11.72343798,11.39148401,11.19899651,11.0953607,11.18948977,11.2003347
"PSMB5",11.47264177,11.44906191,11.90342493,11.70242497,11.56000946,11.54951596,11.17475663,11.06885316,10.88237831,11.81761713,11.69826748,11.80020805
"CDH24",8.347568444,8.244492625,7.700359035,8.247916109,8.025959233,7.782717064,7.904559234,8.118755823,8.444268106,8.819554945,8.579030887,8.970339616
"ACIN1",10.81107801,10.81575054,10.69763104,10.95686623,10.79370639,10.67331463,10.37486572,10.62747909,10.72045112,10.53546582,10.55399784,10.46527892
"LMLN2",2.58754131,2.966197782,2.572857688,2.704705253,2.706591444,2.727529083,2.846706219,3.756216857,3.518194132,3.727028076,3.388205123,3.311155754
"HOMEZ",9.647881577,8.937708789,10.02580101,9.598483122,9.569885723,9.502435835,9.475061575,9.031198165,8.273202251,9.861902133,9.448444894,10.05512434
"MINDY1",12.05637448,11.90039899,12.37667387,12.14250492,12.08485319,12.11635055,12.2696668,12.03935887,11.81084937,12.64175113,12.51768253,12.65507262
"PPP1R3E",4.057647733,4.196999352,4.139732925,3.974429662,4.11378211,4.392426917,4.244268076,4.387053837,4.403841472,3.891864125,4.191594445,3.012427325
"EFS",3.04252815,2.982359199,3.277858432,2.648030559,3.261977109,3.425995997,2.713170723,2.630709804,2.663140238,2.986452428,2.558382712,3.145388923
"MYH7",4.76405297,4.369538991,4.308043883,4.453434358,4.378964154,4.668558641,4.624378795,4.355014484,3.770070208,4.064291924,4.064649288,3.619097205
"MYH6",4.76405297,4.369538991,4.308043883,4.453434358,4.378964154,4.668558641,4.624378795,4.355014484,3.770070208,4.064291924,4.064649288,3.619097205
"ZFHX2",3.457123876,3.590984489,3.540650701,2.70221338,4.153987806,3.757716623,2.72963435,2.647912288,2.680052143,2.571615378,2.576233253,3.757621805
"ZFHX2-AS1",6.70969799033333,6.744981408,6.75449592966667,6.53903915066667,6.89183049333333,6.826851259,6.304471469,6.246568487,6.27950156433333,5.95885648133333,5.96513359966667,6.46638570133333
"AP1G2",11.83900392,12.08768608,11.94836004,12.0773617,12.00603474,11.84403148,11.87480163,11.89931067,12.03401592,11.71489251,11.90854396,11.90322814
"THTPA",8.3359850475,8.3219798675,8.361418544,8.457452036,8.260751837,8.361418577,8.0918900285,8.0458965865,8.079226275,7.652477033,7.659583773,7.8207676495
"JPH4",7.375505073,7.520283255,8.214646252,7.637903761,7.649052614,7.654692888,7.335441156,7.505028336,7.426098713,8.547553315,8.472349381,8.533036925
"CDC42SE1",8.685569797,8.5874762195,8.4576013355,8.49173057,8.6005931165,8.6503337095,8.551016054,8.5937671205,8.7241266075,8.3078627885,8.0457557125,8.5848083085
"NRL",8.3104714065,8.1467060295,7.7051803925,8.0632866435,8.0502004565,8.1618983065,7.941355746,7.8902955125,8.1098613185,7.9179615625,7.8974592215,7.7785628505
"SEMA6C",7.667022542,8.169944463,8.626136223,8.514415398,8.173361278,7.843970015,7.361553759,7.870486928,8.209831118,10.1103477,10.33133692,10.03590076
"TM9SF1",7.765203559,7.806569971,7.893553364,7.723169065,7.831867847,7.936478333,7.634740547,7.58776198,7.56324596,7.748551268,7.768307734,7.789113601
"AL136295.1",8.88538128866667,8.69824329066667,8.64095357133333,8.705352118,8.743776704,8.825015233,9.09951133066667,8.83981825433333,8.71951167533333,8.71063808066667,8.66994581533333,8.81574048633333
"AL136295.17",7.765203559,7.806569971,7.893553364,7.723169065,7.831867847,7.936478333,7.634740547,7.58776198,7.56324596,7.748551268,7.768307734,7.789113601
"CHMP4A",13.10841818,12.74754157,12.94417114,12.96142672,12.91610607,12.95569259,13.26238918,13.11740013,12.86412115,12.44954866,12.55985436,12.62080878
"NEDD8",13.47383299,13.37175213,13.5141589,13.53367251,13.47528259,13.40902708,13.14620489,13.27031589,13.47937291,13.34986566,13.37698585,13.33392514
"TINF2",12.95402111,12.7040333,12.96067378,12.9416402,12.88884288,12.82902161,12.37590946,12.4516506,12.60264402,12.62095854,12.54280288,12.69277187
"TGM1",7.540192374,7.163769082,6.133960043,6.836340643,7.084161366,7.022222529,7.237950321,6.488128582,6.025154668,6.122197458,6.097124929,6.059973816
"RABGGTA",11.13383911,11.28644067,10.99348941,11.25375457,11.11343509,11.06292126,11.42572028,11.40769512,11.43081632,11.34502305,11.32600901,11.45914307
"DHRS1",11.10908459,11.19248944,10.91967824,10.94428234,11.11872376,11.21282017,10.2074395,10.38041376,10.63204434,10.52319417,10.48740991,10.37115688
"AL096870.8",11.10908459,11.19248944,10.91967824,10.94428234,11.11872376,11.21282017,10.2074395,10.38041376,10.63204434,10.52319417,10.48740991,10.37115688
"SCNM1",8.12172333466667,7.853901728,8.06836624166667,7.85706013033333,8.10507394033333,8.211733281,7.387138521,7.065789668,6.72991075766667,7.449987856,7.28118025833333,7.655626044
"RIPK3",10.99351342,11.01709411,10.93843759,11.03395198,11.02326328,10.98148434,10.34390441,10.27035145,10.19231193,10.50414429,10.05755022,10.69559042
"CBLN3",6.669954524,7.014914604,7.495857049,7.10080811,6.929805603,7.008283739,6.668467695,6.949921567,7.053444669,8.044326454,8.08388943,7.931865988
"SDR39U1",7.113873039,6.939095185,6.783138284,6.956682109,6.959301721,7.081470161,6.716668722,6.605910091,6.665889415,6.250770636,6.199537845,6.298418474
"KHNYN",6.8748704945,6.7442066945,6.4719191705,6.6727147315,6.716000102,6.8429589945,6.457253055,6.266923063,6.3702746945,5.970451704,5.993239771,6.0906393685
"CMA1",3.556761856,4.2145403,3.575321161,4.149897117,3.919611451,3.190998806,3.272829619,3.190095491,3.901630354,4.572464176,4.773077996,3.745893812
"GZMH",13.92763099,14.44052467,14.75887211,15.00224283,14.52305861,13.61738402,13.67774603,14.36659103,14.87702878,13.1274516,12.66256643,13.43605804
"AL136018.1",14.324288925,14.278864805,14.976535555,15.097909625,14.688906425,13.839082065,13.75181313,14.36396551,14.868849895,12.98342386,12.63376793,13.415318405
"GZMB",14.72094686,14.11720494,15.194199,15.19357642,14.85475424,14.06078011,13.82588023,14.36133999,14.86067101,12.83939612,12.60496943,13.39457877
"STXBP6",4.944047537,5.591263007,5.861363141,5.529148391,5.46186462,5.477936407,4.939165165,5.722689385,5.885722536,3.468651533,3.789308283,4.238941333
"NOVA1",3.767752184,3.806353289,3.97159099,3.920549173,3.985056853,3.659413061,4.86466843,4.638754362,4.178290209,3.595882589,3.155769181,2.685861905
"ZNF687-AS1",6.278473534,6.602228403,5.235229069,5.894752673,6.034205378,6.256012333,6.443433061,6.551049281,6.494587405,6.672967557,6.861834819,6.603588645
"NPHP4",11.61671833,11.39256973,11.02299269,11.36587358,11.30479712,11.33246611,11.8513745,11.66559168,11.393714,11.61275543,11.45926878,11.85491621
"PRKD1",7.294240874,7.442639677,7.632988687,7.470206248,7.397890896,7.408554505,7.422590309,7.540840724,7.533429713,8.172017894,7.988657247,8.02772051
"PI4KB",9.258538123,9.671859067,9.228591238,9.529817024,9.43223576,9.388584306,9.03662772,9.244050756,9.435735751,8.978651473,9.117553483,8.929959999
"STRN3",6.132952658,6.653494383,6.811873422,6.664423921,6.617105754,6.556245897,5.534094866,5.300266647,5.785078982,5.521616343,5.494027089,5.145819317
"HECTD1",11.44833142,11.59725571,11.79221128,11.5496157,11.60214385,11.74083522,11.37893205,11.37373698,11.58881185,11.09951489,11.17090074,11.22545902
"AP4S1",10.5235117305,10.4051741505,10.3599444835,10.323384124,10.447625453,10.562250603,10.365475523,10.2395753215,10.231392852,10.0377211095,9.8568341165,10.176622183
"AL136418.1",9.949140435,10.06865264,10.25675947,9.973589489,10.03610352,10.32778635,9.223836026,9.016487851,8.961915143,9.376672935,9.253421087,9.474121174
"HEATR5A",9.949140435,10.06865264,10.25675947,9.973589489,10.03610352,10.32778635,9.223836026,9.016487851,8.961915143,9.376672935,9.253421087,9.474121174
"DTD2",5.931384619,6.318504832,6.152448806,5.907576391,6.30296437,6.382845761,5.88009725,5.819366624,5.541678145,5.216170018,5.22547621,5.138235097
"GPR33",2.851313275,2.828600146,2.914431384,2.851034246,2.852918715,2.873837244,2.942967811,2.85943905,2.892289448,2.78145538,2.786175347,2.792328276
"RFX5",10.11260344,9.923856104,10.1511175,10.19091055,9.924236346,10.09728033,10.00656062,10.05387042,10.11074421,10.12280904,10.14920988,10.09337828
"EGLN3",9.1855694265,8.7533981455,9.060213905,9.0297200405,9.0826098645,8.937713294,8.9879208175,8.6873039725,8.280997812,9.377635423,9.0330768305,9.592340892
"SPTSSA",11.25265855,11.07612123,11.20547794,11.05222415,11.19754423,11.31092371,11.05464187,10.83111964,10.5722514,11.60316648,11.54193666,11.48923813
"EAPP",11.41212806,11.32264247,11.02841158,11.30823893,11.2161971,11.21204708,11.86088105,11.94814513,12.16604935,11.85140378,11.90916518,11.90039174
"SNX6",11.80561744,11.75077132,11.97671726,11.69894936,11.87146093,12.00438057,11.53793373,11.54677726,11.57053653,11.76708245,11.64908417,11.8560726
"CFL2",8.568446201,8.24163651,7.351968908,8.199945072,8.030467583,8.003764587,8.791738068,8.909870267,8.988851471,7.491429477,7.844167909,7.144217192
"BAZ1A",12.30741126,12.4429487,12.8015369,12.32718502,12.60496368,12.68957572,11.82227669,11.77855436,11.7551308,12.07778761,11.77695284,12.17575554
"FAM177A1",12.305404035,12.203759905,12.008694425,12.24976514,12.19303467,12.07187233,12.344609355,12.292066715,12.273348525,12.43405631,12.51103777,12.403448595
"NFKBIA",16.26392068,16.23566224,15.68641931,16.06776016,16.13977508,15.89134332,16.77772092,16.92097734,17.03979896,17.03979896,17.08126344,16.83285849
"MBIP",11.92586755,11.62033795,11.18266183,11.55472065,11.57000124,11.62107308,11.9269553,11.97665437,11.93241483,11.40260087,11.34412656,11.29497501
"SFTA3",3.782486363,3.942426027,3.93437036666667,3.45483020966667,3.488019334,4.75939558833333,3.26626996233333,3.113708013,3.21290569233333,3.06634072033333,3.08209120733333,2.82711343433333
"AL132857.1",4.01294905433333,4.20340992333333,4.19614849066667,3.84064282333333,4.01337636366667,4.59969179033333,3.68342846133333,3.64734901633333,3.72251123666667,3.67144331266667,3.75086990366667,3.45929108966667
"NKX2-1",4.829785535,4.811275227,4.673444664,4.811791147,4.907664784,4.715452433,4.194141127,3.900179523,4.133382687,3.910932989,3.94893287,3.171939229
"NKX2-8",3.950224851,4.290953116,4.35016759,3.933787582,4.354267698,4.302255772,4.053809877,4.321395268,4.281483828,4.459352363,4.655006465,4.551233503
"SLC25A21",2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
"FOXA1",5.532845742,5.92408894,5.967256068,5.789246172,5.874664336,5.70667905,5.704470627,5.619505797,6.106359795,5.652566113,5.672361257,5.886637726
"CLEC14A",3.107612941,2.980935641,2.853522519,2.955644488,2.957759816,2.981241,3.060901172,2.967139597,3.004014381,2.879602423,2.884900616,2.891807319
"SEC23A",10.58122649,10.65695476,10.59903443,10.65625547,10.65214776,10.59630346,10.32747028,10.4437188,10.48063916,10.4396527,10.40499796,10.42697448
"TRAPPC6B",7.262504732,7.206793052,7.368230694,7.231294068,7.274744806,7.390051563,7.277224713,7.181326321,7.218514221,6.876899405,6.946725721,6.912049894
"FBXO33",9.408981867,9.745099592,10.11445678,9.753846271,9.641184073,9.719660154,9.67401389,10.10185267,10.61655737,10.28688114,10.53320905,10.53980589
"POGZ",9.744838353,10.10063647,9.928003465,10.05016106,9.946395871,9.882072939,9.739105025,9.809656409,9.951280976,9.05593833,9.343277185,9.282133818
"FSCB",2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
"KLHL28",11.86008408,11.63083609,11.39768912,11.56526017,11.63583331,11.71503161,10.93066054,10.93233135,11.20779197,10.571714,10.71543946,10.39100386
"FKBP3",11.37616151,11.15682796,11.13777489,11.2034878,11.21812624,11.29508276,11.23670312,11.29558816,11.19136225,11.20507155,10.98779589,11.21862865
"MIS18BP1",12.52622564,12.44088994,12.4992824,12.30885883,12.50982527,12.65876478,12.61441581,12.63419718,12.35450357,12.85682259,12.90973637,12.73112526
"MDGA2",3.221075861,3.349769078,2.861343296,3.109046548,3.110934957,3.131897211,3.227616068,3.143912708,3.176831773,4.053342999,3.603163679,3.745440704
"RPS29",12.111918616,11.856946622,11.691221939,11.8104253355,11.8968045215,12.030992708,11.832490487,11.8077805675,11.8525538295,11.6761730725,11.6464728175,11.5355115005
"DNAAF2",11.14569057,11.22415743,11.29339109,11.17757526,11.28679489,11.30658083,10.4793507,10.38117689,10.43416125,10.60126727,10.37502988,10.73263447
"POLE2",7.59098418,7.186084243,6.979542288,7.216874965,7.349985327,7.332459762,6.674934487,6.633895521,6.907002432,6.748942529,6.818868757,6.771965882
"KLHDC2",13.21605036,13.15999156,13.128522195,13.199651955,13.143651365,13.1562417,13.45893069,13.38693272,13.42116178,12.993683405,12.891821045,13.017811655
